N,P,K,ph,temperature,humidity,rainfall,N_P_ratio,N_K_ratio,P_K_ratio,soil_health_score,zinc_deficiency,iron_deficiency,boron_deficiency,multiple_deficiency,any_deficiency,temperature_stress,moisture_stress
31.0,6.0,26.0,5.7413673,29.128592,91.30925,157.23886,4.428571,1.1481482,0.22222222,0.275,0,0,0,0,0,0,0
34.0,6.0,30.0,5.948343,27.082825,97.00156,171.75755,4.857143,1.0967742,0.19354838,0.301,0,0,0,0,0,0,0
24.0,6.0,32.0,6.387068,28.113214,90.01734,172.48137,3.4285715,0.72727275,0.18181819,0.358,0,0,0,0,0,0,0
1.0,8.0,26.0,5.562912,27.51363,94.18956,156.67325,0.11111111,0.037037037,0.2962963,0.235,0,0,0,0,0,0,0
31.0,13.0,33.0,5.859719,27.63835,95.48763,205.54631,2.2142856,0.9117647,0.38235295,0.337,0,0,0,0,0,0,0
10.0,9.0,28.0,6.282955,29.01257,94.01015,150.05003,1.0,0.3448276,0.31034482,0.354,0,0,0,0,0,0,0
36.0,27.0,26.0,6.2544956,26.584139,95.78923,171.62624,1.2857143,1.3333334,1.0,0.496,0,0,0,0,0,0,0
38.0,24.0,33.0,5.973853,28.289051,97.00397,142.94032,1.52,1.117647,0.7058824,0.424,0,0,0,0,0,0,0
11.0,6.0,25.0,6.0815682,28.691648,96.65249,178.96355,1.5714285,0.42307693,0.23076923,0.332,0,0,0,0,0,0,0
16.0,14.0,30.0,6.3746676,29.709312,96.30484,209.8454,1.0666667,0.516129,0.4516129,0.395,0,0,0,0,0,0,0
33.0,14.0,35.0,6.027707,27.148653,96.66355,149.24335,2.2,0.9166667,0.3888889,0.422,0,0,0,0,0,0,0
16.0,6.0,29.0,5.868285,29.28725,91.95615,132.14912,2.2857144,0.53333336,0.2,0.27,0,0,0,0,0,0,0
32.0,11.0,31.0,6.2059317,25.06872,93.3141,134.8419,2.6666667,1.0,0.34375,0.398,0,0,0,0,0,0,0
38.0,14.0,30.0,5.5707455,26.924496,91.20106,194.9022,2.5333333,1.2258065,0.4516129,0.324,0,0,0,0,0,0,0
8.0,6.0,33.0,6.095261,28.278044,93.64761,171.9458,1.1428572,0.23529412,0.1764706,0.339,0,0,0,0,0,0,0
23.0,6.0,33.0,6.0257897,29.180326,92.730415,204.96037,3.2857144,0.6764706,0.1764706,0.358,0,0,0,0,0,0,0
29.0,25.0,35.0,5.542874,28.357508,91.645096,160.7307,1.1153846,0.8055556,0.6944444,0.386,0,0,0,0,0,0,0
24.0,14.0,33.0,6.3662195,29.380726,93.27566,218.52419,1.6,0.7058824,0.4117647,0.409,0,0,0,0,0,0,0
32.0,12.0,30.0,5.579845,25.39241,98.089516,218.08038,2.4615386,1.032258,0.38709676,0.305,0,0,0,0,0,0,0
30.0,25.0,31.0,5.804965,26.312706,98.62048,208.11813,1.1538461,0.9375,0.78125,0.404,0,0,0,0,0,0,0
14.0,21.0,35.0,6.1210055,29.525013,91.91185,194.31003,0.6363636,0.3888889,0.5833333,0.442,0,0,0,0,0,0,0
27.0,22.0,29.0,6.0002484,28.83215,92.17171,145.41724,1.173913,0.9,0.73333335,0.457,0,0,0,0,0,0,0
40.0,5.0,29.0,5.8209786,28.48445,97.768654,160.38942,6.6666665,1.3333334,0.16666667,0.29,0,0,0,0,0,0,0
17.0,11.0,32.0,5.6207337,28.740133,93.39677,156.76508,1.4166666,0.5151515,0.33333334,0.286,0,0,0,0,0,0,0
30.0,30.0,35.0,6.0019364,25.008724,95.59224,165.80922,0.9677419,0.8333333,0.8333333,0.519,0,0,0,0,0,0,0
28.0,10.0,30.0,6.3057404,29.869083,91.14723,192.76785,2.5454545,0.9032258,0.32258064,0.385,0,0,0,0,0,0,0
39.0,7.0,29.0,6.362544,27.542732,94.59086,150.20122,4.875,1.3,0.23333333,0.379,0,0,0,0,0,0,0
32.0,20.0,35.0,5.5886555,26.521664,98.38228,144.62617,1.5238096,0.8888889,0.5555556,0.362,0,0,0,0,0,0,0
7.0,15.0,32.0,6.182233,25.035124,95.8974,174.79659,0.4375,0.21212122,0.45454547,0.392,0,0,0,0,0,0,0
29.0,17.0,29.0,5.959493,29.203949,95.669975,211.25063,1.6111112,0.96666664,0.56666666,0.363,0,0,0,0,0,0,0
34.0,15.0,34.0,5.677283,27.058264,91.1051,224.7007,2.125,0.9714286,0.42857143,0.339,0,0,0,0,0,0,0
14.0,23.0,25.0,5.612123,26.185524,96.96638,135.41862,0.5833333,0.53846157,0.88461536,0.348,0,0,0,0,0,0,0
18.0,19.0,29.0,6.2060776,27.59377,92.4852,162.84328,0.9,0.6,0.6333333,0.428,0,0,0,0,0,0,0
7.0,21.0,35.0,5.764812,25.760117,94.6583,131.24515,0.3181818,0.19444445,0.5833333,0.352,0,0,0,0,0,0,0
24.0,27.0,34.0,6.2033763,28.87863,95.113205,145.05832,0.85714287,0.6857143,0.7714286,0.491,0,0,0,0,0,0,0
39.0,29.0,29.0,6.143663,26.509087,94.484146,199.87784,1.3,1.3,0.96666664,0.516,0,0,0,0,0,0,0
29.0,8.0,28.0,6.1004295,26.870377,91.725464,214.41289,3.2222223,1.0,0.27586207,0.371,0,0,0,0,0,0,0
10.0,24.0,27.0,5.70841,27.572836,94.904854,145.9299,0.4,0.35714287,0.85714287,0.359,0,0,0,0,0,0,0
0.0,29.0,32.0,5.868256,28.059124,98.367096,171.65164,0.0,0.0,0.8787879,0.398,0,0,0,0,0,0,0
32.0,11.0,31.0,6.461226,29.516115,92.564926,131.21162,2.6666667,1.0,0.34375,0.398,0,0,0,0,0,0,0
37.0,10.0,32.0,6.165085,28.963182,95.16334,222.80301,3.3636363,1.1212121,0.3030303,0.399,0,0,0,0,0,0,0
20.0,29.0,27.0,6.0470443,25.098976,92.36099,157.75926,0.6666667,0.71428573,1.0357143,0.49,0,0,0,0,0,0,0
31.0,29.0,35.0,6.1371026,27.187227,92.199066,141.32205,1.0333333,0.8611111,0.8055556,0.514,0,0,0,0,0,0,0
17.0,30.0,27.0,5.894027,29.030651,90.79094,205.57204,0.5483871,0.60714287,1.0714285,0.421,0,0,0,0,0,0,0
1.0,12.0,30.0,5.562224,27.754297,95.94644,131.09001,0.07692308,0.032258064,0.38709676,0.265,0,0,0,0,0,0,0
6.0,13.0,29.0,5.832608,27.311558,99.96906,201.82587,0.42857143,0.2,0.43333334,0.299,0,0,0,0,0,0,0
15.0,28.0,32.0,6.2185717,28.84271,99.64329,224.40167,0.51724136,0.45454547,0.8484849,0.484,0,0,0,0,0,0,0
27.0,24.0,29.0,6.1420107,26.614235,96.97301,191.00668,1.08,0.9,0.8,0.47,0,0,0,0,0,0,0
3.0,23.0,30.0,6.0788074,29.701431,95.65755,215.19681,0.125,0.09677419,0.7419355,0.435,0,0,0,0,0,0,0
8.0,26.0,26.0,5.7024846,25.547598,91.641945,212.86763,0.2962963,0.2962963,0.962963,0.368,0,0,0,0,0,0,0
20.0,28.0,26.0,5.547595,26.379784,91.49883,167.0471,0.6896552,0.7407407,1.037037,0.382,0,0,0,0,0,0,0
26.0,18.0,27.0,5.8360753,27.459078,92.907364,142.143,1.3684211,0.9285714,0.64285713,0.353,0,0,0,0,0,0,0
1.0,6.0,35.0,6.2316628,27.022692,95.71935,147.16824,0.14285715,0.027777778,0.16666667,0.332,0,0,0,0,0,0,0
27.0,30.0,31.0,5.7181206,28.985453,90.73967,148.83984,0.87096775,0.84375,0.9375,0.424,0,0,0,0,0,0,0
23.0,7.0,34.0,5.8520384,26.105513,91.524216,134.12796,2.875,0.6571429,0.2,0.29,0,0,0,0,0,0,0
0.0,26.0,31.0,5.547933,25.070724,95.02157,192.90363,0.0,0.0,0.8125,0.351,0,0,0,0,0,0,0
38.0,6.0,25.0,6.156259,25.549633,96.927864,191.29962,5.428571,1.4615384,0.23076923,0.366,0,0,0,0,0,0,0
25.0,12.0,26.0,6.4363146,28.569735,95.67907,134.83704,1.9230769,0.9259259,0.44444445,0.389,0,0,0,0,0,0,0
40.0,5.0,32.0,5.9811697,26.070108,96.70362,143.53348,6.6666665,1.2121212,0.15151516,0.307,0,0,0,0,0,0,0
0.0,19.0,31.0,6.2719526,25.517914,94.38421,178.72977,0.0,0.0,0.59375,0.408,0,0,0,0,0,0,0
26.0,9.0,32.0,6.4704657,25.949036,94.7386,144.1571,2.6,0.7878788,0.27272728,0.379,0,0,0,0,0,0,0
35.0,30.0,34.0,6.141502,28.297476,95.41123,182.44824,1.1290323,1.0,0.85714287,0.524,0,0,0,0,0,0,0
19.0,30.0,30.0,5.826381,29.565493,91.408966,224.83157,0.61290324,0.61290324,0.9677419,0.422,0,0,0,0,0,0,0
31.0,13.0,33.0,6.3424635,29.699524,95.21224,148.30037,2.2142856,0.9117647,0.38235295,0.411,0,0,0,0,0,0,0
17.0,29.0,26.0,6.0718975,26.14162,93.28415,195.4115,0.56666666,0.6296296,1.074074,0.485,0,0,0,0,0,0,0
2.0,30.0,30.0,6.331052,26.00175,94.79999,209.5401,0.06451613,0.06451613,0.9677419,0.478,0,0,0,0,0,0,0
30.0,13.0,25.0,6.4131846,27.151161,91.48889,164.91823,2.142857,1.1538461,0.5,0.4,0,0,0,0,0,0,0
8.0,15.0,33.0,5.50158,28.973186,98.09861,213.90111,0.5,0.23529412,0.44117647,0.291,0,0,0,0,0,0,0
18.0,12.0,35.0,6.338721,26.139584,96.38581,131.33879,1.3846154,0.5,0.33333334,0.391,0,0,0,0,0,0,0
8.0,28.0,30.0,6.015672,25.516186,94.334656,135.12724,0.27586207,0.2580645,0.9032258,0.472,0,0,0,0,0,0,0
40.0,22.0,29.0,5.7353644,27.558218,99.98187,174.62564,1.7391304,1.3333334,0.73333335,0.389,0,0,0,0,0,0,0
27.0,10.0,33.0,6.465906,27.811329,97.48411,154.06212,2.4545455,0.7941176,0.29411766,0.388,0,0,0,0,0,0,0
21.0,20.0,31.0,5.855458,25.600336,99.72401,165.82487,1.0,0.65625,0.625,0.365,0,0,0,0,0,0,0
3.0,9.0,35.0,6.318553,26.91642,99.84672,225.63237,0.3,0.083333336,0.25,0.354,0,0,0,0,0,0,0
22.0,16.0,27.0,6.006785,29.17979,90.27214,188.9252,1.2941177,0.78571427,0.5714286,0.411,0,0,0,0,0,0,0
27.0,8.0,30.0,6.008386,26.446001,98.29938,221.22581,3.0,0.87096775,0.2580645,0.371,0,0,0,0,0,0,0
22.0,8.0,33.0,5.6657853,28.435728,95.88404,203.92838,2.4444444,0.64705884,0.23529412,0.278,0,0,0,0,0,0,0
28.0,27.0,32.0,5.7646155,28.940996,93.00109,191.77231,1.0,0.8484849,0.8181818,0.412,0,0,0,0,0,0,0
23.0,21.0,26.0,5.9014955,26.454887,93.450424,149.22203,1.0454545,0.8518519,0.7777778,0.372,0,0,0,0,0,0,0
37.0,5.0,34.0,5.7790327,25.794905,93.84151,152.42387,6.1666665,1.0571429,0.14285715,0.289,0,0,0,0,0,0,0
19.0,26.0,29.0,5.6715493,26.93142,98.80314,166.57129,0.7037037,0.6333333,0.8666667,0.383,0,0,0,0,0,0,0
133.0,47.0,24.0,7.2313247,24.402288,79.19732,90.80224,2.7708333,5.32,1.88,0.696,1,0,0,0,1,0,0
136.0,36.0,20.0,6.925412,23.095957,84.862755,71.295815,3.6756756,6.4761906,1.7142857,0.67,0,0,0,0,0,0,0
104.0,47.0,18.0,7.6334376,23.965635,76.97697,90.756165,2.1666667,5.4736843,2.4736843,0.579,1,0,0,0,1,0,0
133.0,47.0,23.0,6.8273544,24.88738,75.62137,89.760506,2.7708333,5.5416665,1.9583334,0.695,0,0,0,0,0,0,0
126.0,38.0,23.0,6.1767163,25.362438,83.63276,88.43619,3.2307692,5.25,1.5833334,0.674,0,0,0,0,0,0,0
126.0,50.0,19.0,6.6287227,24.69457,81.735886,78.584946,2.4705882,6.3,2.5,0.681,0,0,0,0,0,0,0
113.0,41.0,20.0,7.2568774,25.001719,80.53966,96.32601,2.6904762,5.3809524,1.9523809,0.666,1,0,0,0,1,0,0
121.0,45.0,22.0,6.443785,22.459429,81.30681,64.23026,2.6304348,5.2608695,1.9565217,0.679,0,0,0,0,0,0,0
121.0,47.0,16.0,7.7232404,23.60564,79.29573,72.49801,2.5208333,7.117647,2.764706,0.59,1,0,0,0,1,0,0
129.0,60.0,22.0,5.9474487,24.584532,79.12404,71.94608,2.1147542,5.6086955,2.6086957,0.622,0,0,0,0,0,0,0
107.0,45.0,25.0,7.2277455,23.086594,83.55546,71.840805,2.326087,4.1153846,1.7307693,0.665,1,0,0,0,1,0,0
122.0,59.0,18.0,6.219469,23.5001,83.63489,79.81328,2.0333333,6.4210525,3.1052632,0.675,0,0,0,0,0,0,0
140.0,38.0,15.0,6.0214396,24.147295,75.88299,69.915634,3.5897436,8.75,2.375,0.681,0,0,0,0,0,0,0
102.0,49.0,21.0,6.2533436,24.693155,84.84422,89.79946,2.04,4.6363635,2.2272727,0.654,0,0,0,0,0,0,0
111.0,40.0,25.0,6.1874557,24.484692,84.44932,90.94343,2.707317,4.269231,1.5384616,0.67,0,0,0,0,0,0,0
131.0,35.0,18.0,7.0576935,24.491127,82.244156,64.029495,3.6388888,6.894737,1.8421053,0.655,1,0,0,0,1,0,0
135.0,43.0,16.0,6.72045,23.479868,81.73049,86.76288,3.0681818,7.9411764,2.5294118,0.689,0,0,0,0,0,0,0
100.0,46.0,18.0,6.4316897,24.185862,76.04204,69.08057,2.1276596,5.263158,2.4210527,0.648,0,0,0,0,0,0,0
123.0,39.0,24.0,7.4531064,25.007551,78.17952,86.06412,3.075,4.92,1.56,0.678,1,0,0,0,1,0,0
117.0,56.0,15.0,7.368258,25.992374,77.05435,89.11882,2.0526316,7.3125,3.5,0.665,1,0,0,0,1,0,0
121.0,36.0,24.0,7.3524017,23.664574,81.69105,99.36898,3.2702703,4.84,1.44,0.656,1,0,0,0,1,0,0
101.0,58.0,18.0,6.6521435,25.668915,81.381035,78.595955,1.7118644,5.3157897,3.0526316,0.649,0,0,0,0,0,0,0
107.0,42.0,24.0,6.144632,22.04613,84.62978,86.00758,2.488372,4.28,1.68,0.664,0,0,0,0,0,0,0
100.0,41.0,22.0,7.3188024,22.420475,84.557945,93.46596,2.3809524,4.347826,1.7826087,0.653,1,0,0,0,1,0,0
125.0,39.0,21.0,7.9546294,25.031496,82.21277,95.019135,3.125,5.681818,1.7727273,0.576,1,0,0,0,1,0,0
105.0,60.0,23.0,6.207652,23.533714,77.21706,87.54005,1.7213115,4.375,2.5,0.66,0,0,0,0,0,0,0
102.0,46.0,19.0,6.6310053,22.770763,82.59933,81.49544,2.1702127,5.1,2.3,0.651,0,0,0,0,0,0,0
131.0,49.0,22.0,7.3069186,25.498482,79.97516,67.059616,2.62,5.695652,2.1304348,0.691,1,0,0,0,1,0,0
139.0,35.0,15.0,5.898293,25.248678,83.46301,86.555176,3.8611112,8.6875,2.1875,0.59,0,0,0,0,0,0,0
108.0,36.0,19.0,7.238567,22.782495,77.51235,64.61444,2.9189188,5.4,1.8,0.634,1,0,0,0,1,0,0
118.0,45.0,23.0,7.977651,23.370443,77.43199,71.6787,2.5652175,4.9166665,1.875,0.574,1,0,0,0,1,0,0
107.0,51.0,22.0,5.983076,24.865608,78.22081,79.568665,2.0576923,4.652174,2.2173913,0.597,0,0,0,0,0,0,0
125.0,60.0,17.0,6.785724,24.143862,84.515915,80.36147,2.0491803,6.9444447,3.3333333,0.678,0,0,0,0,0,0,0
113.0,37.0,20.0,7.393441,25.033003,79.043686,97.10087,2.9736843,5.3809524,1.7619047,0.648,1,0,0,0,1,0,0
131.0,52.0,16.0,6.4860682,23.65724,84.47601,88.54479,2.471698,7.7058825,3.0588236,0.684,0,0,0,0,0,0,0
115.0,48.0,16.0,7.175935,25.543596,84.0923,88.94245,2.3469388,6.7647057,2.8235295,0.664,1,0,0,0,1,0,0
113.0,38.0,25.0,7.388266,22.00085,79.47271,90.42224,2.897436,4.3461537,1.4615384,0.66,1,0,0,0,1,0,0
111.0,41.0,18.0,6.105398,23.643284,78.12587,80.96157,2.642857,5.8421054,2.1578948,0.661,0,0,0,0,0,0,0
111.0,53.0,19.0,6.4195366,23.96436,78.02763,84.631485,2.0555556,5.55,2.65,0.662,0,0,0,0,0,0,0
122.0,48.0,16.0,6.3075857,24.654257,75.63507,61.8298,2.489796,7.1764708,2.8235295,0.672,0,0,0,0,0,0,0
108.0,46.0,17.0,6.9322147,24.3018,84.876686,65.02479,2.2978723,6.0,2.5555556,0.656,0,0,0,0,0,0,0
132.0,41.0,22.0,7.810866,24.291449,81.024536,90.41695,3.142857,5.7391305,1.7826087,0.604,1,0,0,0,1,0,0
103.0,42.0,17.0,6.5275416,24.294703,84.61527,81.05902,2.3953488,5.7222223,2.3333333,0.65,0,0,0,0,0,0,0
133.0,50.0,25.0,7.5694547,25.7218,81.19666,99.93101,2.6078432,5.1153846,1.9230769,0.629,1,0,0,0,1,0,0
127.0,37.0,18.0,7.0410657,24.876637,76.30051,91.92235,3.3421052,6.6842103,1.9473684,0.662,1,0,0,0,1,0,0
110.0,39.0,25.0,7.2087955,22.606121,77.34264,75.13617,2.75,4.230769,1.5,0.662,1,0,0,0,1,0,0
131.0,38.0,19.0,6.814342,23.86814,75.683395,90.45472,3.3589745,6.55,1.9,0.675,0,0,0,0,0,0,0
108.0,38.0,24.0,7.442217,23.410225,76.43837,78.822,2.7692308,4.32,1.52,0.653,1,0,0,0,1,0,0
122.0,40.0,17.0,6.854559,24.964407,81.31677,80.039955,2.9756098,6.7777777,2.2222223,0.674,0,0,0,0,0,0,0
111.0,50.0,15.0,7.8845506,25.168201,80.30352,84.62419,2.1764705,6.9375,3.125,0.563,1,0,0,0,1,0,0
140.0,40.0,17.0,6.006086,22.727673,77.07598,77.551765,3.4146342,7.7777777,2.2222223,0.696,0,0,0,0,0,0,0
100.0,40.0,20.0,7.4320436,22.45146,76.25675,86.84998,2.4390244,4.7619047,1.9047619,0.65,1,0,0,0,1,0,0
123.0,50.0,16.0,6.498052,23.049204,75.53835,70.65644,2.4117646,7.2352943,2.9411764,0.674,0,0,0,0,0,0,0
107.0,36.0,21.0,6.2052636,25.292501,75.666534,62.641743,2.891892,4.8636365,1.6363636,0.635,0,0,0,0,0,0,0
118.0,50.0,19.0,6.360812,22.956041,82.33733,66.48339,2.3137255,5.9,2.5,0.671,0,0,0,0,0,0,0
103.0,51.0,20.0,7.0466075,22.802132,84.14668,91.638954,1.9807693,4.904762,2.4285715,0.654,1,0,0,0,1,0,0
133.0,57.0,19.0,7.9470115,23.542347,75.98203,84.12537,2.2931035,6.65,2.85,0.59,1,0,0,0,1,0,0
129.0,47.0,20.0,6.2819138,24.412123,80.80344,98.604576,2.6875,6.142857,2.2380953,0.686,0,0,0,0,0,0,0
116.0,52.0,19.0,6.114526,22.942766,75.371704,67.08022,2.1886792,5.8,2.6,0.669,0,0,0,0,0,0,0
114.0,40.0,23.0,6.7539783,25.53676,81.13669,95.42626,2.7804878,4.75,1.6666666,0.671,0,0,0,0,0,0,0
131.0,60.0,17.0,7.425041,25.320238,81.79476,83.465324,2.147541,7.2777777,3.3333333,0.685,1,0,0,0,1,0,0
107.0,43.0,18.0,6.7451043,22.426733,81.534805,65.54476,2.4318182,5.631579,2.2631578,0.656,0,0,0,0,0,0,0
123.0,44.0,21.0,7.6411166,25.785444,75.005394,91.39579,2.7333333,5.590909,2.0,0.606,1,0,0,0,1,0,0
112.0,49.0,25.0,6.4701357,25.689596,77.90621,66.19427,2.24,4.3076925,1.8846154,0.671,0,0,0,0,0,0,0
119.0,44.0,15.0,7.0919924,22.145937,82.85976,60.653816,2.6444445,7.4375,2.75,0.668,1,0,0,0,1,0,0
130.0,59.0,19.0,6.520404,25.072786,82.50258,93.51043,2.1666667,6.5,2.95,0.686,0,0,0,0,0,0,0
127.0,53.0,24.0,6.1279397,22.21507,76.17852,70.40558,2.351852,5.08,2.12,0.689,0,0,0,0,0,0,0
134.0,52.0,18.0,7.9946795,23.964314,76.59176,76.130905,2.528302,7.0526314,2.7368422,0.586,1,0,0,0,1,0,0
109.0,36.0,18.0,7.524708,25.400593,76.53238,62.513885,2.945946,5.736842,1.8947369,0.569,1,0,0,0,1,0,0
100.0,48.0,17.0,7.827878,23.780512,83.03879,66.26556,2.0408163,5.5555553,2.6666667,0.556,1,0,0,0,1,0,0
132.0,52.0,19.0,6.4366918,24.164022,76.74339,61.946262,2.490566,6.6,2.6,0.689,0,0,0,0,0,0,0
102.0,37.0,25.0,5.907931,25.314684,77.91757,72.82902,2.6842105,3.9230769,1.4230769,0.57,0,0,0,0,0,0,0
111.0,39.0,22.0,6.135025,22.603615,80.35091,88.57395,2.775,4.826087,1.6956521,0.66,0,0,0,0,0,0,0
117.0,51.0,15.0,6.0445566,22.953571,78.71556,99.753365,2.25,7.3125,3.1875,0.665,0,0,0,0,0,0,0
136.0,36.0,24.0,7.59782,22.74447,80.41199,90.073265,3.6756756,5.44,1.44,0.604,1,0,0,0,1,0,0
134.0,56.0,18.0,6.691268,23.808346,83.91903,70.97358,2.3508773,7.0526314,2.9473684,0.69,0,0,0,0,0,0,0
112.0,54.0,15.0,6.1754923,25.462288,81.56642,76.885826,2.0363636,7.0,3.375,0.659,0,0,0,0,0,0,0
105.0,56.0,15.0,7.272316,25.967796,81.97904,74.14169,1.8421053,6.5625,3.5,0.65,1,0,0,0,1,0,0
140.0,45.0,15.0,5.8010473,25.530827,80.04663,99.39557,3.0434783,8.75,2.8125,0.615,0,0,0,0,0,0,0
126.0,46.0,25.0,6.7574577,24.438475,81.69802,60.79646,2.680851,4.8461537,1.7692307,0.689,0,0,0,0,0,0,0
106.0,49.0,24.0,6.9833956,23.03888,76.4704,90.647705,2.12,4.24,1.96,0.662,0,0,0,0,0,0,0
121.0,53.0,19.0,7.9768896,23.513086,76.72621,80.112724,2.2407408,6.05,2.65,0.573,1,0,0,0,1,0,0
108.0,60.0,17.0,6.5589027,22.758057,76.75768,97.76601,1.7704918,6.0,3.3333333,0.656,0,0,0,0,0,0,0
116.0,56.0,17.0,7.97909,24.712526,77.72931,85.24963,2.0350878,6.4444447,3.1111112,0.564,1,0,0,0,1,0,0
100.0,52.0,19.0,7.9035287,23.45969,82.44778,93.50153,1.8867924,5.0,2.6,0.553,1,0,0,0,1,0,0
129.0,43.0,16.0,6.7321095,25.550371,77.850555,78.584885,2.9318182,7.5882354,2.5294118,0.681,0,0,0,0,0,0,0
118.0,44.0,23.0,6.6916904,22.084583,82.82904,67.0646,2.6222222,4.9166665,1.8333334,0.676,0,0,0,0,0,0,0
117.0,43.0,25.0,7.8398495,24.688547,78.51207,69.31154,2.659091,4.5,1.6538461,0.587,1,0,0,0,1,0,0
126.0,37.0,21.0,6.6144857,25.849972,84.16855,77.03421,3.3157895,5.7272725,1.6818181,0.665,0,0,0,0,0,0,0
120.0,48.0,16.0,7.4569716,22.460545,75.40989,71.85436,2.4489796,7.0588236,2.8235295,0.67,1,0,0,0,1,0,0
102.0,45.0,16.0,7.2942195,23.6563,77.52426,74.8985,2.2173913,6.0,2.6470587,0.648,1,0,0,0,1,0,0
131.0,56.0,20.0,7.762648,22.008171,81.83896,92.23645,2.2982457,6.2380953,2.6666667,0.604,1,0,0,0,1,0,0
114.0,40.0,17.0,6.363406,24.326305,80.13457,69.45072,2.7804878,6.3333335,2.2222223,0.664,0,0,0,0,0,0,0
101.0,37.0,18.0,7.637378,22.92361,82.687386,92.91915,2.6578948,5.3157897,1.9473684,0.556,1,0,0,0,1,0,0
106.0,46.0,20.0,6.200672,23.438217,78.63389,81.15072,2.255319,5.047619,2.1904762,0.658,0,0,0,0,0,0,0
113.0,38.0,20.0,6.36473,22.10719,78.5832,74.94137,2.897436,5.3809524,1.8095238,0.654,0,0,0,0,0,0,0
102.0,53.0,21.0,6.9136786,23.03814,76.110214,91.49697,1.8888888,4.6363635,2.409091,0.654,0,0,0,0,0,0,0
110.0,39.0,18.0,7.7662597,24.547953,75.39753,63.8808,2.75,5.7894735,2.0526316,0.569,1,0,0,0,1,0,0
107.0,58.0,15.0,7.556064,23.73868,75.77504,76.63669,1.8135593,6.6875,3.625,0.585,1,0,0,0,1,0,0
120.0,60.0,15.0,7.2883773,22.31872,83.8613,65.35747,1.9672132,7.5,3.75,0.669,1,0,0,0,1,0,0
89.0,47.0,38.0,6.002525,25.524689,72.248505,151.887,1.8541666,2.2820513,1.2051282,0.659,0,0,0,0,0,0,0
60.0,37.0,39.0,6.0334854,26.59105,82.94164,161.247,1.5789474,1.5,0.925,0.605,0,0,0,0,0,0,0
63.0,41.0,45.0,7.1219335,25.297817,86.887054,196.62495,1.5,1.3695652,0.8913044,0.635,1,0,0,0,1,0,0
86.0,40.0,39.0,6.2074594,25.721008,88.16514,175.60867,2.097561,2.15,1.0,0.656,0,0,0,0,0,0,0
96.0,41.0,40.0,6.0900607,23.584192,72.00461,190.42421,2.2857144,2.3414633,1.0,0.67,0,0,0,0,0,0,0
100.0,35.0,36.0,6.346715,25.310423,72.01364,190.55775,2.7777777,2.7027028,0.9459459,0.639,0,0,0,0,0,0,0
63.0,37.0,43.0,6.6619577,23.41799,85.0864,185.74467,1.6578947,1.4318181,0.84090906,0.614,0,0,0,0,0,0,0
70.0,43.0,40.0,6.1768603,24.35564,88.80391,169.1168,1.5909091,1.7073171,1.0487804,0.638,0,0,0,0,0,0,0
67.0,55.0,44.0,7.2518473,26.284018,75.1464,182.26854,1.1964285,1.4888889,1.2222222,0.639,1,0,0,0,1,0,0
74.0,40.0,40.0,6.38626,25.138428,83.12054,169.33885,1.804878,1.804878,0.9756098,0.643,0,0,0,0,0,0,0
89.0,53.0,44.0,7.3197355,24.886929,71.917114,150.24986,1.6481482,1.9777777,1.1777778,0.666,1,0,0,0,1,0,0
74.0,46.0,45.0,6.025029,25.757349,88.366684,189.42635,1.5744681,1.6086956,1.0,0.649,0,0,0,0,0,0,0
89.0,41.0,38.0,6.344752,23.128443,74.68323,199.83629,2.1190476,2.2820513,1.051282,0.659,0,0,0,0,0,0,0
60.0,55.0,40.0,7.0277796,24.994995,88.956924,151.49356,1.0714285,1.4634147,1.3414634,0.625,1,0,0,0,1,0,0
67.0,43.0,38.0,7.2993045,25.216227,70.8826,195.86455,1.5227273,1.7179487,1.1025641,0.631,1,0,0,0,1,0,0
70.0,38.0,35.0,7.014064,24.397362,79.268616,164.2697,1.7948718,1.9444444,1.0555556,0.619,1,0,0,0,1,0,0
74.0,49.0,38.0,7.488014,23.314104,71.450905,164.49704,1.48,1.8974359,1.2564102,0.64,1,0,0,0,1,0,0
90.0,40.0,39.0,6.626504,25.726688,81.86172,191.96494,2.195122,2.25,1.0,0.661,0,0,0,0,0,0,0
82.0,35.0,44.0,6.239011,26.966564,78.21048,169.83911,2.2777777,1.8222222,0.7777778,0.626,0,0,0,0,0,0,0
73.0,45.0,37.0,6.742688,23.704672,74.63745,181.2784,1.5869565,1.9210526,1.1842105,0.638,0,0,0,0,0,0,0
85.0,53.0,38.0,6.5880175,24.900757,73.841866,153.8991,1.574074,2.1794872,1.3589743,0.654,0,0,0,0,0,0,0
81.0,56.0,36.0,7.0975866,23.396057,72.605125,174.78764,1.4210526,2.1891892,1.5135136,0.646,1,0,0,0,1,0,0
84.0,55.0,38.0,6.9566827,26.87484,79.787254,173.10172,1.5,2.1538463,1.4102564,0.652,0,0,0,0,0,0,0
80.0,45.0,42.0,7.3803964,23.14265,74.9974,151.90355,1.7391304,1.8604652,1.0465117,0.653,1,0,0,0,1,0,0
76.0,54.0,45.0,6.176619,24.294966,77.62976,184.98006,1.3818182,1.6521739,1.173913,0.651,0,0,0,0,0,0,0
76.0,56.0,39.0,6.5511303,24.394594,89.89107,197.12201,1.3333334,1.9,1.4,0.644,0,0,0,0,0,0,0
